-1.156145207234828831e+02,3.315483567344667648e+01
-6.205439132316544715e+01,5.312813056729010697e+01
-7.044994134564672095e+01,4.360598737380001211e+01
-8.626808688953529725e+01,3.994926505058393218e+01
-8.889338454753585950e+01,4.445568540775813204e+01
-7.529932092648834896e+01,4.021869600158922253e+01
-1.065036340311185938e+02,3.180120484898536404e+01
-9.040789468985134647e+01,3.856242742426518788e+01
-7.264975729202902244e+01,4.126670100547817555e+01
-1.054758136498401910e+02,4.008090758170862955e+01
-7.693190398092544058e+01,4.010787325929300096e+01
-7.297839985389511241e+01,4.432243435787646035e+01
-1.106942856028538955e+02,3.502612007969221963e+01
-7.033322333267418003e+01,4.354445343586988315e+01
-1.063760703687525080e+02,4.282042367044515885e+01
-8.324023127113720477e+01,4.161090349160621571e+01
-8.755063102077426151e+01,4.166809566793163100e+01
-8.262733295136969502e+01,2.846132372803741717e+01
-7.792034214892089494e+01,4.525385144946150717e+01
-1.183174889189542114e+02,4.675113614985243515e+01
-8.821869568365954706e+01,4.208763827100096933e+01
-7.961939761081673339e+01,3.980574044875818629e+01
-6.197979921277381976e+01,4.736709073123462588e+01
-8.679230992178285931e+01,3.609436691943410835e+01
-6.834081212912194303e+01,4.740614300173169937e+01
-9.675757500908177633e+01,3.370405455513657245e+01
-7.532737977153149700e+01,4.013846398059295240e+01
-1.061422444502408950e+02,3.794254966256942652e+01
-1.108123181798713404e+02,3.246972466917533495e+01
-7.422066496671847347e+01,4.057565802401654764e+01
-7.953676961343420260e+01,4.406971177435710985e+01
-7.100637429423082381e+01,4.180272639883276042e+01
-1.110409452744950727e+02,3.161281859248353143e+01
-1.160790377886831948e+02,3.526250485602777474e+01
-9.328411828676743767e+01,4.653797248872531611e+01
-7.645549738582325006e+01,4.242514302563853335e+01
-7.994139714762617643e+01,4.057988215448774838e+01
-7.561066871046017468e+01,4.411769066263368444e+01
-1.233226905942848362e+02,4.442160513432710189e+01
-7.307666836258702858e+01,4.378820708831649000e+01
-9.217923566703933602e+01,4.704939861915774202e+01
-9.801790572367839616e+01,3.043027476252398955e+01
-7.498097308180173570e+01,3.980077748359973810e+01
-1.227712892893729730e+02,3.985086974701742690e+01
-7.311603066612748592e+01,4.309351497212032456e+01
-1.230651539112607367e+02,4.480134039857518502e+01
-7.900532284883958312e+01,3.601673739951138487e+01
-1.221476768382905647e+02,4.291105702556278345e+01
-1.216914512228062222e+02,4.425300359625173030e+01
-9.560424861391871332e+01,2.977493512644017670e+01
-7.035015136733349550e+01,4.344193459510500332e+01
-1.043907874983815987e+02,4.068324394911503106e+01
-7.114840138304920458e+01,4.237937147407244254e+01
-7.859208815321314034e+01,4.418093753580222227e+01
-7.091024497113883740e+01,4.230558340543149143e+01
-7.746426964864241427e+01,4.064372644435955806e+01
-8.757025970846365226e+01,3.148372704236750863e+01
-8.130341485093418896e+01,3.786433904744938417e+01
-8.185649481964671281e+01,3.493564348882937054e+01
-1.199726056485704504e+02,3.727252408909030379e+01
-8.765205247740914274e+01,4.498676943782229642e+01
-7.566246352916805051e+01,3.989922740754290942e+01
-8.955116673846055164e+01,4.300591754788764831e+01
-1.057689577578265414e+02,3.882586426773846000e+01
-1.157780390090124314e+02,3.644329260514712843e+01
-8.022653227477272253e+01,3.989165068118291657e+01
-1.234707639811362156e+02,4.454796533142793891e+01
-1.169715821035070036e+02,4.673813863758371667e+01
-9.057914939954160616e+01,3.804866175564382047e+01
-1.222388543003110328e+02,3.717246540188518367e+01
-9.676371987687059573e+01,4.356344205316841567e+01
-9.543007107961885538e+01,4.782612968883013593e+01
-1.195607348729398751e+02,4.731717058775904405e+01
-8.385203803651972976e+01,4.218390196430890882e+01
-8.024362298875874444e+01,4.351885217499071956e+01
-7.577386376397868162e+01,4.155727387339531731e+01
-8.391343549393744183e+01,4.218604398832833624e+01
-7.086771036452041983e+01,4.208239175131645737e+01
-1.158488637866933999e+02,5.016819288248713349e+01
-1.227202984535266665e+02,4.547189179057836128e+01
-7.350597261309343367e+01,4.086980148394258805e+01
-1.181133499082257572e+02,3.538174287298124199e+01
-7.551464798478183127e+01,4.094807830383604852e+01
-8.053565716519973705e+01,2.802063600482439298e+01
-1.135723692152902089e+02,5.350239569090857827e+01
-7.826536548243844038e+01,4.456587690085824960e+01
-8.370278269516670377e+01,4.224632773216781345e+01
-7.256284539536839873e+01,4.286448665643074918e+01
-9.292086464772609133e+01,3.093298500032538456e+01
-7.736301324150129233e+01,4.418480218438517682e+01
-1.196710207788230491e+02,4.900465636230707389e+01
-7.313888804536006205e+01,4.115118421324238795e+01
-1.040293936572449240e+02,3.067886501256188581e+01
-8.846854786806140680e+01,4.389294902920507724e+01
-7.950407583200478712e+01,4.453985169057117588e+01
-7.932913442296933226e+01,4.731495443035252180e+01
-9.849148134099309004e+01,3.814396392250403522e+01
-7.888552560678485293e+01,3.834204113622169530e+01
-1.135247021054402410e+02,3.714406771924472395e+01
-7.648325113552871812e+01,4.245838644070129675e+01
-1.108863519761492427e+02,3.178363410992292870e+01
-1.210081993140868661e+02,4.391834841478627283e+01
-1.211385086094330603e+02,4.435616407546330464e+01
-1.247732355401316084e+02,4.927434925195198900e+01
-9.160521986639498948e+01,4.170728268232023339e+01
-9.242836903379979674e+01,3.852036845020448652e+01
-8.064045318736398826e+01,3.230106232367121066e+01
-9.218971889666673292e+01,3.470708794254133522e+01
-7.897025014611291738e+01,4.384551921129427399e+01
-7.649762262478961361e+01,4.234699539361176335e+01
-7.755236873670435216e+01,4.410321849556196128e+01
-8.250892793842535866e+01,2.742907268984161817e+01
-1.167155625512153421e+02,5.665947517689161117e+01
-8.759288649082488121e+01,3.026774155860782045e+01
-1.160935117834885091e+02,5.633439208353209438e+01
-7.142812135309183930e+01,4.255194573346210518e+01
-1.229460535621586530e+02,4.806604827262229662e+01
-7.700492932007882985e+01,3.919202634874350366e+01
-9.653778806427574466e+01,5.048316276857623564e+01
-9.201417857746638163e+01,4.603494267505725901e+01
-7.574191331536235339e+01,3.979732790423833677e+01
-7.654724308936498289e+01,3.941722243418704608e+01
-8.749579813382445082e+01,4.446434355823284079e+01
-8.625946322138210576e+01,4.431035182288294294e+01
-1.089030237051486267e+02,4.529567757777543591e+01
-7.753428686170151707e+01,4.100348469052426736e+01
-8.731826979321776605e+01,4.648636649497927209e+01
-8.926719153802625328e+01,4.842384015992158908e+01
-8.389783708185703404e+01,3.052175477064298903e+01
-8.401947662169230568e+01,4.456097803761566922e+01
-7.492574890448125302e+01,4.063365459307943439e+01
-7.554755613617436438e+01,4.281739214890906453e+01
-7.443409151345797170e+01,4.506456522944088050e+01
-7.704947276285361113e+01,3.838115587056314837e+01
-1.222531527004451846e+02,3.927614710406767529e+01
-8.505542678627789144e+01,4.622637415727258059e+01
-8.226040495299223210e+01,3.486563461948093590e+01
-1.148981594376732716e+02,5.548050505955554712e+01
