-8.155537740920604239e-01,-9.896927829461226178e-01,-1.035354096968231108e+00,9.526359658569033551e-01,7.307163713095738977e-01,-5.129966678339519248e-01,-1.045965829132844138e-01,1.707651970488753834e-01
8.331795335045651951e-01,-5.040715980120389350e-01,6.154881364680780953e-01,-1.402424995953831965e+00,1.054126156775864409e+00,1.583241044781656059e+00,7.114467370813219727e-02,-6.635527232240737705e-01
-2.033008117692122863e+00,1.131748824971096967e+00,2.076633357124110013e+00,1.925273987007265708e+00,-9.676058901289144032e-01,1.795196740662763801e+00,-1.926644295271159324e-01,-1.264809114291004066e+00
-4.514272905548581960e-01,4.934961406706483977e-01,-6.201934179213481890e-01,-2.412324632746209452e-01,9.439438408638228806e-03,-9.402564747559892522e-02,8.685771868126737072e-01,1.244058450914860836e-01
4.586510303441542757e-01,-1.289156677941015294e+00,1.579813525318186862e+00,-1.279629508755719458e+00,2.668989146087965114e+00,-2.486865852233247076e-01,-1.699419135032769868e+00,5.583871048424225991e-01
-1.116023748714811470e+00,1.399821601376043945e-01,-6.520647853299981200e-01,-2.774831842338885690e-01,1.185215580701599186e-01,1.799794436269503417e-01,7.263646274065124198e-01,-1.820965188267253676e-01
-4.543114025434686898e-01,2.770947056494809102e-01,-4.001651075289999748e-01,-6.142020136984960299e-01,-3.240067894501873491e-01,6.225499175467045232e-01,1.078857279966860316e+00,7.823573911494242639e-01
3.177282380171248533e-01,5.142764433287226877e-01,-5.487204683162023588e-01,-5.288801447892022001e-01,-3.018065513043983739e-01,-1.127257130714020450e+00,1.256931448585193900e+00,4.581164752883470220e-02
9.918335665717178395e-01,-8.680029864384197769e-01,2.201992449983781519e+00,1.980230798827974370e+00,1.166291789667030177e+00,6.394174270402770421e-01,1.134452812288445356e-01,5.373226256924518163e-01
-3.925341143093629137e-01,7.811267343845151867e-01,-6.570641357605433441e-01,-5.888591213293179472e-01,2.126870186840302546e-01,8.051062351791808958e-01,9.784691405866973168e-01,6.859795588297826763e-01
1.106016381527143710e-01,-1.330476080460351929e+00,-6.061976286090401400e-01,4.392057346851093724e-01,5.084310369497760940e-01,3.179701963744914761e-01,-6.954244505732156689e-01,-1.597841784324407488e+00
-7.687345282276220049e-01,4.251220574890964277e-01,-3.496721195438143859e-01,-2.482504348774447200e-01,-1.013777255755740514e+00,5.025480371385434575e-01,4.732578597906326179e-01,2.609541208295131920e-01
-6.510275465876709244e-01,2.794910172536454462e-01,-4.404420990886965814e-01,-4.903291160854682529e-01,-6.138696393253764705e-02,4.352585208201413813e-01,8.183852785916592154e-01,7.368923789656907086e-01
2.456747938005544862e-01,1.191172137582372281e+00,4.445150110777068009e-01,-7.256890204385383347e-01,9.226659936946308704e-01,-4.592450972873762804e-01,-3.566969232788868571e-01,-1.754797471055574709e+00
-1.205467002056473946e+00,-6.036750004816252707e-02,-3.947530292275661656e-01,-2.790659414947388450e-01,-1.127590057180438254e+00,2.788743773273353113e-02,6.566725241128407164e-01,-6.806916486731424687e-01
2.068185219996461210e-01,1.058873879774721471e+00,4.735251566914602805e-01,-9.168393448003969715e-01,6.777546701821657305e-01,-4.340045915892833395e-01,-5.986656835446563241e-01,-1.637914510566114368e+00
-9.520747208238496961e-01,-1.365776318457734839e-01,-1.319587100156563719e-01,-2.775235987291985174e-01,6.593179173935594939e-01,3.754470612869271195e-01,6.011634571634894009e-01,1.003054707494416498e+00
-1.067239701042220545e+00,-1.161865415291329917e+00,2.002791647167087241e+00,-1.110527041122450820e+00,6.597700760953214248e-03,-7.421049914067089359e-01,-1.944018497317350880e+00,1.773693582911751498e+00
2.061542680116161541e-02,8.824941355063620207e-01,-3.514560189339602791e-01,-4.869277576220685244e-01,-6.511400989735408595e-01,5.086251497698497381e-01,1.024728103795551765e-01,-5.336236560720617472e-01
1.483157879614670938e+00,-4.461789774901903094e-01,-1.065338126740009717e+00,7.791849853560429695e-01,-6.895951624729795837e-01,2.377755617277370892e-01,-4.417524496618415730e-01,-5.371802724460435913e-02
-7.749438366720023952e-01,-1.360846633214299883e+00,-7.702452741088008370e-01,7.453129852448227011e-01,8.466868477586285413e-03,-2.236359387081855998e-01,-7.993841210570230837e-02,-3.719764418147004648e-01
-8.444512154233394519e-01,-7.521003100975308386e-02,7.515927413247239786e-01,-1.115443239583858714e+00,-1.039920040222432007e+00,-1.744471201831313323e+00,1.563629767696752271e-01,1.743329306304953308e+00
7.877148331858105923e-01,-1.594608209034751534e+00,-3.391535708787454806e-01,-1.108259874329526884e+00,-4.094553671396920502e-01,-8.928260873156563804e-01,1.351007790098451178e+00,4.076315527348894352e-01
6.379983045556171239e-01,-1.385984646683472432e+00,-1.323089421129992338e-01,6.240576459881761462e-01,-2.917090377096738685e+00,6.253323006028510544e-01,-4.998947769963652532e-01,-1.483372678806166578e-01
-1.111428287909709933e+00,3.575778276222053419e-03,-5.219558125912362456e-01,-7.636278670433854776e-01,1.584650173113870686e+00,1.479395864858833898e+00,1.172247285374346637e+00,8.437730593785965905e-01
-2.157445579769182498e+00,-1.700037456109229739e+00,7.165683630587150743e-01,1.630949126509257718e+00,1.031532439869862428e+00,2.891425259961295069e+00,-1.745547329400106706e+00,7.022820814632512176e-01
-2.714696469388004352e-01,-1.207055535369366606e+00,-8.790140080726405181e-01,1.124789014217367766e+00,5.598937716072377446e-01,-1.031743719002538029e+00,-5.349120900837560644e-01,2.781428137852661187e-01
3.974407955586860552e-01,-4.027834518304700961e-01,-9.063620194630460647e-01,1.197870589135059172e+00,4.191065439989716951e-02,-1.101618598217958267e+00,-6.396417012969360938e-01,-4.384121545946908366e-02
-6.039636535937139561e-01,-1.322461967278747874e+00,1.793138966704529214e+00,-1.073150884673301775e+00,9.330286860129451965e-01,5.311920667218812397e-01,-8.318163329092755909e-01,2.367217654094197155e+00
2.684162693528279742e-01,2.092213271344549153e+00,-6.484746126904842312e-01,8.905169835351317564e-01,-1.103655746305425289e-01,3.412649315048980614e-01,-1.464907768628625151e+00,2.003270454898865849e-02
-8.803656782129679059e-02,-1.406841162001728485e+00,-5.315187135368795168e-01,9.333169154734718420e-01,2.763170715821079981e-01,1.518644748425316271e-01,-1.242320051456857311e+00,-1.718012655721486315e+00
2.045136298141798203e+00,-5.922082280806172383e-01,-1.043336209951629678e+00,5.263194893425759968e-01,4.232663325405998100e-01,1.100759434389183333e+00,-1.380407476268461220e-01,6.271182863108614169e-01
-7.511638580100092888e-01,5.057828793554947078e-01,2.835688996746741797e+00,1.936768743468907150e+00,7.232065381269683346e-01,6.043117974358571676e-01,1.553053708676169986e+00,-4.323184352503764427e-01
2.442709755550695472e-01,4.552842541361079021e-01,-5.155408930468249329e-01,-4.848149841554962314e-01,-2.558656985745929036e-01,-9.275651786571472712e-01,1.139304920250087783e+00,3.600817099737778637e-01
4.116260360781423544e-01,1.883299411538215340e+00,-6.384026569996485989e-01,3.501121169631079000e-01,-7.040099624504128073e-01,3.013890142162528596e-01,-7.811455689674627889e-01,-3.172926602776057758e-01
5.972989889693707255e-01,1.062923638764475154e+00,3.520096126419454130e+00,4.448617430226181391e+00,-9.014617589590335767e-01,1.603171035256142574e+00,5.741041159808472294e+00,6.650577710749677740e-01
-1.972237902294392276e-01,2.257618274312374884e-01,-2.262445298407864958e-01,-8.203499560370500765e-01,4.203218670080012820e-01,-1.567400927718871406e+00,5.984264264295334756e-01,1.152896825002021952e+00
3.566330969516186000e-01,1.023496230471193646e+00,9.192101649149776454e-01,-7.255968859817816252e-01,-7.106502127198166541e-02,-9.689076258484274895e-01,-5.965139524266752646e-01,8.009383521407110740e-01
1.015513128222771178e+00,-1.225246245183356342e+00,-9.263967145682815429e-01,-1.435181891946913035e+00,-3.944294113807389479e-01,5.436504145030868207e-01,2.265875639215853443e+00,-2.882894276465357009e-01
6.907252506658991820e-01,-2.363441282236566077e-01,-1.135078468544452157e+00,7.222736981426473024e-01,2.468592665765132754e-01,-1.211708063256905499e+00,-2.659214390345516765e-01,-5.192070592977589966e-02
-3.952484534455686371e-01,8.129470206787355879e-01,-8.207442579633185131e-01,-6.493048511487068408e-01,3.308467444597835705e-01,6.386955346997644778e-01,1.072750072211704708e+00,3.885026713206191085e-01
-2.325070334811836226e+00,5.406707059233768486e-01,2.169447784333351947e+00,-1.192200715762850582e-01,4.939549385108718549e-01,1.592065625594455858e+00,-1.859885139531482823e+00,5.599449975470196517e-01
8.396741158947175210e-01,1.507470177890401830e+00,7.169020469742000135e-01,-4.863135274140310549e-01,-1.216330142263458036e+00,-1.384330508518518466e+00,-1.006883249807003944e+00,8.254728677935438963e-01
-2.918201807146352245e-01,-6.982959396916847972e-01,-1.029848758598086889e+00,8.297981180857243455e-01,5.804055282239876101e-01,-1.199845084589536537e+00,-2.477273961360108023e-01,1.055725148140678749e-01
